VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,quality
39_2019_11_15,Yeast - BRD,15/11/2019 7:46,50.0,40.5,110.0,2119.48,39.5,-36.37,120.0,67.89,1.25,45.67,9382.62,53.58,53.84,61.78,61.39,47.98,109.8,2154.34,52.42,30.89,80,2673.8,0,42.37,1.19,7.43,54.28,83.45,64,-84.09,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 7:48,50.0,40.5,110.0,2119.48,36.5,-36.37,120.0,68.65,1.25,45.67,9389.11,46.62,53.84,61.78,61.39,48.29,109.8,2186.12,55.18,30.25,80,2738.0,0,37.15,1.19,0.0,52.65,83.31,63,-85.48,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 7:49,50.0,40.5,110.0,2119.48,39.5,-36.37,120.0,68.25,1.25,45.67,9433.85,50.02,53.84,61.78,61.39,48.36,109.8,2205.58,54.51,30.69,80,2756.81,0,38.16,1.19,7.43,53.74,83.27,63,-84.09,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 7:52,50.0,40.5,110.0,2119.48,48.5,-36.37,120.0,68.14,1.25,45.67,9407.91,46.98,53.84,61.78,61.39,48.89,110.12,2192.61,51.75,29.75,80,2398.18,0,53.54,1.19,120.56,63.28,83.12,64,-73.5,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 7:53,50.0,40.5,110.0,2119.48,63.0,-36.37,120.0,67.68,1.25,45.67,9402.08,56.78,53.84,61.78,61.39,48.97,110.12,2243.84,51.75,28.84,80,2699.09,0,52.09,1.19,120.56,63.28,83.07,67,-68.22,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 7:54,50.0,40.5,110.0,2119.48,63.0,-58.02,120.0,67.49,1.25,45.67,9414.4,56.69,53.84,61.78,61.39,49.18,110.48,2205.58,50.31,29.31,80,2808.04,0,49.4,1.19,119.91,67.9,83.01,71,-70.0,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:01,50.0,40.5,110.0,2119.48,36.5,-80.0,120.0,64.36,1.25,49.56,9376.13,55.95,53.84,61.78,61.39,49.86,110.48,2212.06,41.53,15.62,0,2840.47,0,50.49,1.19,0.39,50.09,82.78,72,-54.45,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:01,50.0,40.5,110.0,2119.48,36.5,-68.41,120.0,64.36,1.25,49.56,9382.62,55.95,53.84,61.78,61.39,49.86,110.48,2179.64,41.53,15.62,0,2840.47,0,50.49,1.19,0.39,50.09,82.78,72,-54.45,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:02,50.0,40.5,110.0,2119.48,36.5,-66.2,120.0,63.71,1.25,49.56,9395.59,56.59,53.84,61.78,61.39,50.01,109.44,2237.35,63.73,27.96,80,2795.07,0,40.85,1.19,18.97,61.43,82.76,73,-79.49,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:03,50.0,40.5,110.0,2119.48,42.5,-59.3,120.0,63.41,1.25,49.56,9402.08,50.63,53.84,61.78,61.39,50.08,110.48,2199.09,49.6,31.63,80,2776.26,0,47.52,1.19,129.83,61.91,82.74,70,-78.1,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:03,50.0,40.5,110.0,2119.48,36.5,-60.45,120.0,63.41,1.25,49.56,9402.08,50.63,53.84,61.78,61.39,50.08,110.48,2199.09,49.6,31.63,80,2776.26,0,47.52,1.19,129.83,61.91,82.74,70,-78.1,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:04,50.0,40.5,110.0,2119.48,45.5,-52.45,120.0,62.57,1.25,49.56,9402.08,56.85,53.84,61.78,61.39,50.23,109.44,2186.12,48.58,31.09,80,2795.07,0,51.87,1.19,119.58,61.91,82.71,69,-75.64,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:04,50.0,40.5,110.0,2119.48,42.5,-52.45,120.0,62.57,1.25,49.56,9402.08,56.85,53.84,61.78,61.39,50.23,109.44,2192.61,48.58,31.09,80,2801.56,0,51.87,1.19,119.58,61.91,82.71,69,-75.64,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:09,50.0,40.5,110.0,2119.48,63.0,-64.57,120.0,60.76,1.25,49.56,9433.85,49.99,53.84,61.78,61.39,50.82,110.48,2192.61,50.41,31.09,80,2212.06,0,53.03,1.19,119.91,69.34,82.58,74,-69.29,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:11,50.0,40.5,110.0,2119.48,63.0,-77.73,120.0,59.7,1.25,49.56,9382.62,56.78,53.84,61.78,61.39,51.13,109.8,2192.61,50.09,32.03,80,2808.04,0,54.19,1.19,119.91,69.34,82.48,74,-73.86,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:14,50.0,40.5,110.0,2119.48,63.0,-80.0,120.0,58.67,1.25,49.56,9407.91,56.88,53.84,61.78,61.39,51.5,109.44,2179.64,50.47,31.7,80,2199.09,0,57.6,1.19,119.91,64.41,82.39,72,-75.64,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:17,50.0,40.5,110.0,2119.48,36.5,-64.96,120.0,56.71,1.25,49.56,9382.62,57.07,53.84,61.78,61.39,52.32,110.83,2230.87,55.76,35.3,80,2584.31,0,47.37,1.19,7.75,58.64,82.23,72,-80.56,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:17,50.0,40.5,110.0,2119.48,36.5,-62.41,120.0,56.7,1.25,49.56,9376.13,57.07,53.84,61.78,61.39,52.4,108.73,2212.06,56.75,33.85,80,2609.6,0,47.74,1.19,34.63,58.64,82.19,72,-79.85,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:19,50.0,40.5,100.0,2119.48,39.5,-54.19,120.0,56.33,1.25,52.47,9402.08,57.2,53.84,61.78,61.39,52.55,102.74,2173.8,49.22,33.38,80,2045.4,0,51.58,1.19,127.59,58.64,82.13,69,-76.67,low_bad
39_2019_11_15,Yeast - BRD,15/11/2019 8:20,50.0,40.5,100.0,2119.48,39.5,-43.6,120.0,56.27,1.25,52.47,9414.4,46.53,54.47,61.78,61.39,52.77,100.63,2205.58,53.96,31.33,80,2635.54,0,51.58,1.19,119.91,64.15,82.05,70,-72.11,low_bad
40_2019_11_15,Yeast - BRD,15/11/2019 8:21,50.0,40.5,100.0,2119.48,63.0,-36.53,120.0,54.41,1.25,52.47,9402.08,46.62,54.47,62.68,61.39,52.84,100.28,2179.64,53.61,30.55,80,3128.4,0,55.71,1.19,120.23,70.3,81.97,74,-60.84,good
40_2019_11_15,Yeast - BRD,15/11/2019 8:46,50.0,40.5,100.0,2119.48,36.5,-67.2,120.0,41.34,1.25,52.84,9594.03,46.78,54.47,62.68,61.39,53.51,99.92,2500.65,54.22,42.13,80,2603.11,0,47.59,1.19,8.72,54.8,81.78,71,-84.77,good
40_2019_11_15,Yeast - BRD,15/11/2019 8:48,50.0,40.5,100.0,2119.48,36.5,-59.33,120.0,40.69,1.25,52.84,9420.88,51.49,54.47,62.68,61.39,53.59,100.28,2263.29,59.44,40.65,80,3570.69,0,46.86,1.19,28.89,55.53,81.78,69,-83.74,good
40_2019_11_15,Yeast - BRD,15/11/2019 8:49,50.0,40.5,100.0,2119.48,39.5,-52.75,120.0,40.26,1.25,52.84,9420.88,57.61,54.47,62.68,61.39,53.67,99.21,2237.35,51.53,39.47,80,2424.12,0,53.11,1.19,140.4,55.53,81.75,67,-81.27,good
41_2019_11_15,Yeast - BRN,15/11/2019 12:58,50.0,41.5,100.0,2038.55,59.0,-67.45,120.0,57.54,1.31,44.48,9389.11,56.88,56.01,65.43,66.59,45.82,99.92,1667.32,45.02,32.91,80,1571.34,0,61.29,1.18,119.91,61.81,84.02,71,-73.5,high_bad
41_2019_11_15,Yeast - BRN,15/11/2019 13:02,50.0,41.5,100.0,2038.55,61.0,-65.12,120.0,58.06,1.31,44.48,9427.37,50.66,56.01,65.43,66.59,46.34,100.28,1757.46,46.05,32.67,80,1706.23,0,61.29,1.18,119.91,65.08,83.85,74,-69.65,high_bad
41_2019_11_15,Yeast - BRN,15/11/2019 13:21,50.0,41.5,100.0,2038.55,37.5,-54.82,120.0,60.1,1.31,47.76,9607.0,56.52,56.01,65.14,64.63,47.83,99.92,1738.0,52.17,36.47,80,3577.17,0,60.57,1.18,34.95,58.32,83.28,70,-80.2,high_bad
41_2019_11_15,Yeast - BRN,15/11/2019 13:23,50.0,41.5,100.0,2038.55,46.5,-47.64,120.0,60.54,1.31,47.76,9600.52,56.81,56.01,65.14,64.63,47.83,99.92,1962.39,46.88,36.44,80,1782.75,0,53.9,1.18,119.58,60.72,83.29,70,-71.39,high_bad
41_2019_11_15,Yeast - BRN,15/11/2019 13:31,50.0,41.5,100.0,2038.55,65.0,-43.63,120.0,62.39,1.31,47.76,9594.03,52.81,56.01,65.14,64.63,47.69,100.99,2199.09,52.58,30.89,80,3724.38,0,54.55,1.18,120.23,70.53,83.28,74,-61.55,high_bad
41_2019_11_15,Yeast - BRN,15/11/2019 13:54,50.0,41.5,100.0,2038.55,37.5,-60.01,120.0,64.98,1.31,46.71,9607.0,56.78,56.01,65.14,64.63,46.27,100.63,1795.72,47.49,39.24,80,1872.24,0,58.61,1.18,22.8,57.97,83.7,70,-81.63,high_bad
41_2019_11_15,Yeast - BRN,15/11/2019 13:55,50.0,41.5,100.0,2038.55,37.5,-51.72,120.0,65.48,1.31,46.71,9568.09,47.14,56.01,65.14,64.63,46.27,100.63,1769.78,48.1,36.98,80,1936.45,0,54.33,1.18,125.03,57.97,83.71,68,-77.39,high_bad
42_2019_11_15,Yeast - BRN,15/11/2019 14:50,50.0,41.5,112.0,2038.55,65.0,-64.81,120.0,72.13,1.31,51.72,9600.52,56.46,55.63,66.07,64.63,52.84,111.9,1680.29,47.14,36.68,80,1769.78,0,66.15,1.18,119.91,69.89,81.92,79,-64.72,good
42_2019_11_15,Yeast - BRN,15/11/2019 15:03,50.0,41.5,112.0,2038.55,67.0,-64.9,120.0,73.06,1.31,52.84,9574.58,54.38,55.63,66.07,64.63,52.69,111.9,1673.8,47.3,37.32,80,1789.23,0,66.08,1.18,119.91,69.37,81.91,79,-65.05,good
42_2019_11_15,Yeast - BRN,15/11/2019 15:56,50.0,41.5,112.0,2038.55,67.0,-80.0,120.0,50.68,1.31,52.84,9632.3,50.44,55.63,66.07,64.63,51.28,112.26,1686.77,47.33,38.97,80,3128.4,0,66.37,1.18,119.91,65.08,82.33,72,-76.67,good
42_2019_11_15,Yeast - BRN,15/11/2019 16:11,50.0,41.5,112.0,2038.55,37.5,-66.69,120.0,52.95,1.31,52.84,9587.55,46.69,54.12,66.07,63.57,50.76,111.9,1308.04,48.26,27.83,80,1738.0,0,45.78,1.18,2.63,54.41,82.45,79,-22.42,good
42_2019_11_15,Yeast - BRN,15/11/2019 16:15,50.0,41.5,112.0,2038.55,46.5,-44.44,120.0,53.18,1.31,52.84,9651.75,56.88,54.12,66.07,63.57,50.82,111.55,1597.28,29.48,43.24,80,879.38,0,53.25,1.18,120.23,67.2,82.46,77,-66.47,good
42_2019_11_15,Yeast - BRN,15/11/2019 16:20,50.0,41.5,112.0,2038.55,67.0,-52.87,120.0,53.83,1.31,52.84,9638.78,56.97,54.12,66.07,63.57,50.98,112.26,1610.25,46.37,34.29,80,3070.69,0,61.23,1.18,119.91,73.54,82.45,81,-57.63,good
42_2019_11_15,Yeast - BRN,15/11/2019 16:43,50.0,41.5,116.0,2038.55,63.0,-56.71,120.0,46.36,1.31,50.76,9612.84,48.55,54.12,65.66,63.57,51.65,116.11,1532.43,45.18,33.78,80,2891.7,0,61.23,1.18,119.91,74.28,82.27,84,-55.88,good
42_2019_11_15,Yeast - BRN,15/11/2019 16:58,50.0,41.5,116.0,2038.55,65.0,-61.26,120.0,38.18,1.31,50.76,9587.55,57.61,54.12,65.66,63.57,51.95,115.76,1564.85,44.86,36.71,80,3128.4,0,64.41,1.18,119.91,73.03,82.15,82,-60.84,good
42_2019_11_15,Yeast - BRN,15/11/2019 17:07,50.0,41.5,116.0,2038.55,67.0,-66.34,120.0,33.73,1.29,51.72,9561.61,56.04,54.47,65.66,63.57,51.5,115.76,1532.43,44.22,40.61,80,2814.53,0,66.44,1.18,119.91,70.72,82.28,80,-65.4,good
42_2019_11_15,Yeast - BRN,15/11/2019 17:47,50.0,41.5,116.0,2038.55,37.5,-70.72,120.0,10.97,1.29,51.72,9612.84,45.76,54.47,65.08,62.42,50.9,116.11,1487.68,53.39,19.49,80,2333.33,0,46.58,1.18,0.06,58.48,82.44,82,-32.27,good
42_2019_11_15,Yeast - BRN,15/11/2019 17:49,50.0,41.5,116.0,2038.55,37.5,-43.43,120.0,9.35,1.29,51.72,9607.0,58.45,54.47,65.08,62.42,50.82,115.08,1661.48,45.54,38.73,80,2968.22,0,51.95,1.18,126.01,64.6,82.43,81,-70.68,good
42_2019_11_15,Yeast - BRN,15/11/2019 17:51,50.0,41.5,116.0,2038.55,56.0,-37.39,120.0,6.94,1.29,51.72,9561.61,56.85,54.47,65.08,62.42,50.82,116.11,1642.02,48.19,37.25,80,1942.93,0,58.17,1.18,120.23,70.82,82.46,78,-62.23,good
42_2019_11_15,Yeast - BRN,15/11/2019 18:05,25.0,41.5,116.0,2038.55,65.0,-67.35,120.0,1.73,1.29,54.11,9202.98,27.02,43.8,62.0,40.47,53.81,115.76,1577.82,44.38,38.6,80,1436.45,0,62.39,1.18,119.91,72.99,79.95,81,-63.3,good
43_2019_11_15,Yeast - BRD,19/11/2019 8:40,50.0,40.5,130.0,1990.32,52.0,-79.87,135.0,62.9,0.59,42.17,9280.16,50.69,58.86,61.62,61.07,43.59,130.24,1904.67,44.77,29.71,80,1423.48,0,49.18,0.87,130.16,61.52,75.68,67,-79.85,good
43_2019_11_15,Yeast - BRD,19/11/2019 9:05,50.0,40.5,120.0,1990.32,64.0,-79.06,135.0,66.11,0.59,50.01,9793.13,50.54,55.79,63.16,61.07,48.74,119.64,1802.2,64.7,26.99,80,2545.4,0,62.02,0.87,135.93,62.23,34.96,69,-78.46,good
43_2019_11_15,Yeast - BRD,19/11/2019 9:23,50.0,40.5,120.0,1990.32,61.0,-79.99,135.0,68.23,0.59,44.85,9824.9,49.29,55.79,61.62,61.46,44.85,118.93,2192.61,49.06,40.24,80,1942.93,0,57.3,0.87,134.95,61.11,62.62,69,-79.85,good
43_2019_11_15,Yeast - BRD,19/11/2019 9:51,50.0,40.5,110.0,1990.32,62.0,-79.46,135.0,71.54,0.59,56.79,9607.0,49.67,56.97,66.11,61.46,56.94,120.36,1776.26,50.54,62.82,80,1461.74,0,63.03,1.2,135.28,60.98,33.01,72,-79.49,good
43_2019_11_15,Yeast - BRD,19/11/2019 9:51,50.0,40.5,110.0,1990.32,62.0,-79.48,135.0,72.15,0.59,56.79,9587.55,50.57,56.97,66.11,61.46,56.94,114.36,1763.94,51.49,63.59,80,1712.71,0,59.27,1.2,135.28,60.98,32.76,72,-79.13,good
43_2019_11_15,Yeast - BRD,19/11/2019 9:51,50.0,40.5,110.0,1990.32,62.0,-77.62,135.0,71.71,0.59,56.79,9619.33,49.67,56.97,66.11,61.46,56.94,114.72,1769.78,51.05,62.24,80,1071.34,0,63.4,1.2,135.28,60.98,32.89,73,-79.85,good
43_2019_11_15,Yeast - BRD,19/11/2019 9:53,50.0,40.5,110.0,1990.32,60.0,-74.16,135.0,71.21,0.59,56.79,9612.84,49.29,56.97,66.11,61.46,57.1,109.8,1693.26,63.64,67.69,80,1225.03,0,64.12,1.2,135.28,61.85,30.99,74,-78.46,good
43_2019_11_15,Yeast - BRD,19/11/2019 9:55,50.0,40.5,100.0,1990.32,60.0,-74.16,135.0,72.07,0.59,56.79,9895.59,49.48,56.97,66.11,61.46,56.79,105.91,2538.91,90.97,63.38,80,1840.47,0,66.15,1.2,135.28,63.89,34.19,75,-73.5,good
43_2019_11_15,Yeast - BRD,19/11/2019 9:59,50.0,40.5,100.0,1990.32,58.0,-50.32,120.0,72.3,0.59,56.5,9908.56,49.58,56.97,66.11,61.46,54.71,99.92,2083.66,103.05,40.85,80,2192.61,0,67.02,1.2,120.56,68.09,44.65,75,-61.91,good
43_2019_11_15,Yeast - BRD,19/11/2019 10:13,50.0,40.5,100.0,1990.32,60.0,-80.0,120.0,72.93,0.59,45.3,9670.56,49.12,52.62,61.49,61.46,44.25,99.92,2173.8,48.87,30.49,80,4954.6,0,46.14,1.2,119.91,68.38,83.93,75,-71.39,good
44_2019_11_19,Yeast - BRD,19/11/2019 10:43,50.0,40.5,105.0,1990.32,59.0,-79.92,120.0,61.02,0.59,50.38,9318.42,49.29,54.32,62.04,61.46,50.45,104.48,2173.8,50.37,43.04,80,2673.8,0,57.74,1.2,119.91,63.06,82.77,69,-79.85,high_bad
44_2019_11_19,Yeast - BRD,19/11/2019 10:43,50.0,40.5,105.0,1990.32,59.0,-79.92,120.0,61.02,0.59,50.38,9318.42,49.29,54.32,62.04,61.46,50.45,104.48,2173.8,50.37,43.04,80,2673.8,0,57.74,1.2,119.91,63.06,82.77,69,-79.85,high_bad
43_2019_11_15,Yeast - BRD,19/11/2019 11:12,50.0,40.5,105.0,1990.32,59.0,-73.12,120.0,64.88,0.59,50.68,9286.64,50.47,54.32,63.35,61.46,48.66,104.84,2205.58,50.89,43.34,80,2218.55,0,57.74,1.2,119.91,67.77,83.0,75,-71.75,good
44_2019_11_19,Yeast - BRD,19/11/2019 12:43,50.0,40.5,105.0,1990.32,57.0,-79.97,120.0,53.55,0.59,44.11,9318.42,50.47,52.78,61.78,61.46,47.83,94.64,2205.58,103.15,41.62,80,2500.65,0,55.56,1.2,119.58,63.22,83.61,69,-79.49,high_bad
44_2019_11_19,Yeast - BRD,19/11/2019 12:52,50.0,40.5,85.0,1990.32,57.0,-80.0,120.0,49.92,0.59,50.68,9280.16,54.35,52.01,62.74,61.68,50.9,85.47,7.78,103.15,58.58,80,911.15,0,55.35,1.2,120.23,61.27,82.63,68,-76.67,high_bad
44_2019_11_19,Yeast - BRD,19/11/2019 13:03,50.0,40.5,104.0,1990.32,63.0,-43.42,120.0,47.99,0.59,53.59,9171.21,50.47,51.49,63.0,57.78,54.19,104.16,2038.91,49.93,26.85,80,1551.88,0,31.13,1.2,120.23,76.42,60.67,81,-54.45,high_bad
44_2019_11_19,Yeast - BRD,19/11/2019 13:09,50.0,40.5,104.0,1990.32,45.0,-47.02,120.0,45.37,0.59,55.46,9132.94,50.5,53.8,65.34,57.78,55.6,104.16,1673.8,46.59,28.16,80,1610.25,0,40.27,1.2,120.23,77.87,48.12,84,-48.82,high_bad
44_2019_11_19,Yeast - BRD,19/11/2019 13:19,50.0,40.5,104.0,1990.32,53.0,-63.95,120.0,40.1,0.59,55.46,9690.01,49.45,54.06,68.41,61.37,54.56,104.48,1667.32,44.86,34.63,80,1410.51,0,51.0,1.2,119.91,76.74,30.28,83,-59.41,high_bad
44_2019_11_19,Yeast - BRD,19/11/2019 13:23,50.0,40.5,104.0,1990.32,59.0,-66.14,120.0,38.19,0.59,54.26,9683.53,49.35,54.06,68.41,61.37,53.21,103.81,1610.25,42.11,43.44,80,1821.01,0,54.33,1.2,119.91,72.26,27.49,82,-63.3,high_bad
44_2019_11_19,Yeast - BRD,19/11/2019 13:34,50.0,40.5,104.0,1990.32,63.0,-58.92,120.0,31.53,0.59,51.87,9683.53,49.48,54.06,68.41,61.37,51.42,103.81,3121.92,103.12,55.15,80,584.31,0,62.45,1.2,7.43,67.58,68.1,84,-70.68,high_bad
44_2019_11_19,Yeast - BRD,19/11/2019 13:41,50.0,40.5,104.0,1990.32,60.0,-54.66,120.0,27.27,0.59,51.87,9715.3,49.19,54.06,68.41,61.37,51.2,104.16,2160.83,103.15,65.21,80,1385.21,0,53.32,1.2,120.23,71.49,79.93,75,-64.72,high_bad
44_2019_11_19,Yeast - BRD,19/11/2019 14:17,50.0,40.5,90.0,1990.32,45.5,-36.37,120.0,10.43,1.3,54.26,9709.47,48.87,50.95,66.49,57.07,55.08,91.47,1808.69,52.04,35.3,80,2141.37,0,51.8,1.2,120.23,76.04,35.18,82,-49.17,high_bad
45_2019_11_19,Yeast - BRD,19/11/2019 23:14,50.0,40.5,75.0,1990.32,60.0,-79.77,120.0,31.63,0.83,47.17,9145.91,49.64,48.97,60.46,60.82,46.94,74.52,2109.6,103.15,43.68,80,2904.02,0,54.77,0.95,119.91,61.52,83.41,66,-79.85,good
45_2019_11_19,Yeast - BRD,19/11/2019 23:33,50.0,40.5,75.0,1990.32,36.5,-65.98,120.0,35.59,0.83,47.17,9151.75,47.07,51.01,61.75,61.85,44.03,75.59,2308.04,102.95,30.35,80,4730.87,0,53.61,0.95,4.54,55.53,84.25,70,-84.09,good
45_2019_11_19,Yeast - BRD,19/11/2019 23:36,50.0,40.5,75.0,1990.32,36.5,-61.94,120.0,34.46,0.83,47.17,9145.91,50.57,51.01,61.75,61.85,43.43,75.59,2731.52,46.56,21.27,80,4896.89,0,40.49,0.95,0.0,45.63,84.4,67,-70.0,good
45_2019_11_19,Yeast - BRD,19/11/2019 23:41,50.0,40.5,75.0,1990.32,36.5,-66.56,120.0,33.25,0.83,42.99,9126.46,49.7,51.01,61.75,61.85,42.91,73.81,2225.03,79.76,32.41,80,5403.37,0,41.51,0.95,94.26,60.53,84.63,66,-81.27,good
45_2019_11_19,Yeast - BRD,19/11/2019 23:46,50.0,40.5,85.0,1990.32,45.5,-70.62,120.0,31.83,0.83,42.99,9177.69,49.41,50.57,61.88,61.85,43.21,84.76,2154.34,56.4,28.74,80,2629.05,0,37.08,0.95,120.23,73.18,84.69,80,-38.97,good
48_2019_11_20,Yeast - BRN,20/11/2019 2:43,50.0,41.5,127.76,2081.93,65.0,-80.0,120.0,57.87,1.53,6.39,9607.0,49.6,47.46,60.05,61.49,8.11,127.06,1891.7,53.1,24.97,80,2020.1,0,-12.49,1.07,119.91,78.83,92.86,82,-59.05,good
48_2019_11_20,Yeast - BRN,20/11/2019 2:43,50.0,41.5,127.76,2081.93,65.0,-80.0,120.0,57.87,1.53,6.39,9607.0,49.6,47.46,60.05,61.49,8.11,127.06,1891.7,53.1,24.97,80,2020.1,0,-12.49,1.07,119.91,78.83,92.86,82,-59.05,good
49_2019_11_20,Yeast - BRN,20/11/2019 5:16,50.0,41.5,97.0,2081.93,37.5,-61.57,120.0,69.95,1.53,49.18,9427.37,49.48,50.6,65.75,65.11,49.34,96.03,2083.66,68.0,38.93,80,3730.87,0,45.49,1.07,78.24,65.37,82.86,77,-77.74,good
49_2019_11_20,Yeast - BRN,20/11/2019 5:17,50.0,41.5,97.0,2081.93,37.5,-52.42,120.0,69.47,1.53,49.18,9395.59,50.47,50.6,65.75,65.11,49.18,97.46,2058.37,46.75,41.46,80,3743.84,0,53.11,1.07,122.8,65.37,82.85,74,-73.86,good
49_2019_11_20,Yeast - BRN,20/11/2019 5:50,50.0,41.5,97.0,2081.93,46.5,-41.02,120.0,66.36,1.53,48.97,9389.11,49.6,50.6,65.75,65.11,46.42,97.1,2237.35,53.61,34.83,80,3590.14,0,54.48,1.07,120.23,67.35,83.62,72,-68.22,good
49_2019_11_20,Yeast - BRN,20/11/2019 6:07,50.0,41.5,97.0,2081.93,65.0,-80.0,120.0,65.58,1.53,48.97,9382.62,50.15,50.6,65.75,65.11,44.85,96.74,2212.06,49.25,38.29,80,3327.5,0,60.79,1.07,119.58,66.59,84.08,71,-78.46,good
49_2019_11_20,Yeast - BRN,20/11/2019 6:14,50.0,41.5,97.0,2081.93,37.5,-48.83,120.0,62.37,1.53,44.7,9382.62,50.31,49.89,65.75,65.11,44.55,95.35,2083.66,63.67,31.06,80,3256.81,0,38.82,1.07,47.47,70.21,84.24,79,-54.45,good
49_2019_11_20,Yeast - BRN,20/11/2019 6:18,50.0,41.5,100.0,2081.93,59.0,-58.79,120.0,60.79,1.53,44.7,9407.91,49.83,49.89,65.75,65.11,44.78,99.56,2205.58,51.24,31.43,80,3166.67,0,55.78,1.07,120.23,69.41,84.21,76,-68.58,good
49_2019_11_20,Yeast - BRN,20/11/2019 6:21,50.0,41.5,100.0,2081.93,60.0,-68.53,120.0,59.73,1.53,44.7,9581.06,50.57,49.89,65.75,65.11,45.0,99.92,1981.19,47.75,33.55,80,1833.98,0,56.07,1.07,119.91,69.41,84.16,76,-69.29,good
49_2019_11_20,Yeast - BRN,20/11/2019 8:11,50.0,41.5,110.0,2081.93,61.0,-53.0,120.0,69.15,1.53,50.08,9594.03,49.32,52.45,62.32,62.32,49.41,110.12,1769.78,36.66,35.6,80,3859.27,0,58.75,1.07,119.91,71.04,36.26,81,-60.12,good
49_2019_11_20,Yeast - BRN,20/11/2019 8:11,50.0,41.5,110.0,2081.93,37.5,-53.0,120.0,69.15,1.53,50.08,9587.55,49.32,52.45,62.32,62.32,49.41,110.12,1776.26,36.66,35.6,80,3852.79,0,56.44,1.07,119.91,71.04,36.46,81,-60.12,good
51_2019_11_20,Yeast - BRN,20/11/2019 10:48,50.0,41.5,100.0,2081.93,65.0,-66.31,120.0,53.81,1.32,53.44,9915.04,49.38,55.79,74.12,64.12,52.99,99.92,2064.85,49.86,41.32,80,3449.42,0,64.56,1.2,119.91,73.61,45.02,81,-63.65,low_bad
51_2019_11_20,Yeast - BRN,20/11/2019 10:48,50.0,41.5,100.0,2081.93,65.0,-66.31,120.0,53.81,1.32,53.44,9915.04,49.38,55.79,74.12,64.12,52.99,99.92,2064.85,49.86,41.32,80,3449.42,0,64.56,1.2,119.91,73.61,45.02,81,-63.65,low_bad
51_2019_11_20,Yeast - BRN,20/11/2019 10:48,50.0,41.5,100.0,2081.93,65.0,-66.31,120.0,53.81,1.32,53.44,9915.04,49.38,55.79,74.12,64.12,52.99,99.92,2064.85,49.86,41.32,80,3449.42,0,64.56,1.2,119.91,73.61,45.02,81,-63.65,low_bad
51_2019_11_20,Yeast - BRN,20/11/2019 10:48,50.0,41.5,100.0,2081.93,65.0,-66.31,120.0,53.81,1.32,53.44,9915.04,49.38,55.79,74.12,64.12,52.99,99.92,2064.85,49.86,41.32,80,3449.42,0,64.56,1.2,119.91,73.61,45.02,81,-63.65,low_bad
51_2019_11_20,Yeast - BRN,20/11/2019 11:43,50.0,41.5,100.0,2081.93,37.5,-78.42,120.0,52.34,1.32,43.51,9812.58,49.83,49.64,65.05,64.12,42.99,99.21,2551.88,67.32,27.09,80,3378.73,0,38.09,1.2,84.34,75.14,84.64,81,-54.1,low_bad
51_2019_11_20,Yeast - BRN,20/11/2019 11:43,50.0,41.5,100.0,2081.93,37.5,-78.39,120.0,52.69,1.32,43.51,9793.13,49.83,49.64,65.05,64.12,42.99,99.21,2520.1,38.75,30.45,80,3461.74,0,40.93,1.2,131.45,74.92,84.66,81,-54.1,low_bad
51_2019_11_20,Yeast - BRN,20/11/2019 11:45,50.0,41.5,100.0,2081.93,37.5,-73.38,120.0,52.8,1.32,43.51,9824.9,50.63,49.64,65.05,64.12,42.76,100.28,2276.26,48.93,32.14,80,1955.9,0,44.62,1.2,120.23,64.85,84.7,75,-76.67,low_bad
