VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,quality_label
112_2020_03_31,Yeast - FMX,1/04/2020 3:16,50.0,43.0,120.0,2846.51,70.0,-36.99,120.0,65.51,1.33,58.35,10196.5,50.82,58.93,69.15,64.44,61.22,120.0,2237.35,52.42,55.58,80,2487.68,0,75.05,0.79,119.91,70.5,74.38,84,-65.76,high_bad
112_2020_03_31,Yeast - FMX,1/04/2020 3:16,50.0,43.0,120.0,2846.51,70.0,-36.37,120.0,65.51,1.33,58.35,10215.95,49.03,58.93,69.15,64.44,61.22,120.0,2237.35,52.42,54.94,80,1866.41,0,75.05,0.79,120.56,70.5,74.38,84,-64.01,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 3:55,50.0,43.0,120.0,2846.51,70.0,-36.91,120.0,66.96,1.33,52.48,10164.72,50.92,57.78,71.2,64.44,52.01,120.36,2199.09,52.36,31.26,80,4205.58,0,72.94,0.79,119.91,78.06,79.77,93,-38.26,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 3:58,50.0,43.0,120.0,2846.51,70.0,-41.41,120.0,67.31,1.33,52.48,10209.47,50.15,57.78,69.6,64.44,51.39,120.0,2321.01,52.36,31.06,80,2750.32,0,69.12,0.79,119.91,78.06,79.96,92,-37.9,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 4:00,50.0,43.0,120.0,2846.51,70.0,-44.1,120.0,67.67,1.33,51.24,10202.98,50.12,57.78,69.6,64.44,51.24,120.0,1558.37,44.57,32.1,80,1525.94,0,67.54,0.79,119.91,78.8,80.08,92,-38.62,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 4:04,50.0,43.0,120.0,2846.51,70.0,-41.78,120.0,68.21,1.33,51.24,10215.95,51.05,57.78,69.6,64.44,51.32,119.64,1512.97,46.95,31.43,80,1827.5,0,71.14,0.79,119.91,78.8,80.13,93,-39.33,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 4:08,50.0,43.0,120.0,2846.51,70.0,-36.37,120.0,68.7,1.33,52.17,10164.72,49.03,57.78,69.6,64.44,52.63,120.0,1500.65,42.36,32.64,80,3474.71,0,71.14,0.79,119.91,78.96,80.02,93,-38.26,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 5:46,50.0,43.0,120.0,2846.51,70.0,-36.37,120.0,49.22,1.33,58.66,10177.04,49.19,58.06,69.89,64.44,58.43,120.0,1731.52,47.84,34.83,80,1987.68,0,76.55,0.79,119.91,78.96,78.38,94,-37.9,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 5:46,50.0,43.0,120.0,2846.51,70.0,-36.37,120.0,49.22,1.33,58.66,10177.04,49.19,58.06,69.89,64.44,58.43,120.0,1731.52,47.84,34.83,80,1987.68,0,76.55,0.79,119.91,78.96,78.38,94,-37.9,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 5:46,50.0,43.0,120.0,2846.51,70.0,-36.37,120.0,49.22,1.33,58.66,10177.04,49.19,58.06,69.89,64.44,58.43,120.0,1731.52,47.84,34.83,80,1987.68,0,76.55,0.79,119.91,78.96,78.38,94,-37.9,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 5:46,50.0,43.0,120.0,2846.51,70.0,-36.37,120.0,49.22,1.33,58.66,10177.04,49.19,58.06,69.89,64.44,58.43,120.0,1731.52,47.84,34.83,80,1987.68,0,76.55,0.79,119.91,78.96,78.38,94,-37.9,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 5:46,50.0,43.0,120.0,2846.51,70.0,-36.37,120.0,49.22,1.33,58.66,10177.04,49.19,58.06,69.89,64.44,58.43,120.0,1731.52,47.84,34.83,80,1987.68,0,76.55,0.79,119.91,78.96,78.38,94,-37.9,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 5:46,50.0,43.0,120.0,2846.51,70.0,-36.37,120.0,49.22,1.33,58.66,10177.04,49.19,58.06,69.89,64.44,58.43,120.0,1731.52,47.84,34.83,80,1987.68,0,76.55,0.79,119.91,78.96,78.38,94,-37.9,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 5:46,50.0,43.0,120.0,2846.51,70.0,-36.37,120.0,49.22,1.33,58.66,10177.04,49.19,58.06,69.89,64.44,58.43,120.0,1731.52,47.84,34.83,80,1987.68,0,76.55,0.79,119.91,78.96,78.38,94,-37.9,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 6:03,50.0,43.0,115.0,2846.51,70.0,-36.37,120.0,50.59,1.33,58.43,10215.95,50.66,58.06,69.89,64.44,58.58,119.29,1769.78,48.8,34.59,80,2948.77,0,73.24,0.79,119.91,78.96,78.38,94,-37.55,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 6:26,50.0,43.0,115.0,2846.51,70.0,-36.89,120.0,52.18,1.33,58.12,10196.5,48.93,58.74,70.5,64.44,56.88,115.08,2038.91,51.46,32.2,80,2404.67,0,71.59,1.27,119.91,78.44,78.69,93,-37.9,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 6:30,50.0,43.0,115.0,2846.51,70.0,-39.97,120.0,52.76,1.33,58.12,10183.53,50.69,58.74,70.5,64.44,56.95,115.08,2077.17,51.46,32.03,80,2462.39,0,68.29,1.27,119.91,78.44,78.73,93,-37.9,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 6:36,50.0,43.0,115.0,2846.51,70.0,-51.38,120.0,52.7,1.33,56.57,10222.44,50.54,58.61,70.5,64.44,56.57,114.36,2141.37,52.26,31.97,80,2538.91,0,68.29,1.27,119.91,78.44,78.79,93,-37.9,high_bad
113_2020_04_01,Yeast - FMX,1/04/2020 6:38,50.0,43.0,120.0,2846.51,70.0,-51.38,120.0,53.04,1.33,56.57,10209.47,49.25,58.61,70.5,64.44,56.41,114.72,2199.09,53.26,31.77,80,3449.42,0,68.29,1.27,119.91,78.44,78.83,93,-39.33,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 6:41,50.0,43.0,120.0,2846.51,70.0,-62.22,120.0,53.28,1.33,56.57,10209.47,50.57,58.61,70.5,64.44,56.34,119.64,2205.58,52.84,34.02,80,2481.84,0,67.02,1.27,119.91,77.96,78.86,92,-46.71,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 6:43,50.0,43.0,120.0,2846.51,70.0,-64.06,120.0,53.12,1.33,56.57,10196.5,49.35,58.61,70.5,64.44,56.49,120.36,2212.06,52.84,35.6,80,2378.73,0,67.02,1.27,119.91,77.96,78.86,91,-52.7,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 6:48,50.0,43.0,120.0,2846.51,70.0,-63.03,120.0,53.58,1.33,56.57,10202.98,49.22,58.61,70.5,64.44,56.81,120.36,2199.09,51.91,37.99,80,3410.51,0,70.09,1.27,119.91,74.41,78.84,88,-58.34,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 6:56,50.0,43.0,120.0,2846.51,70.0,-54.59,120.0,53.98,1.33,56.57,10183.53,50.69,58.61,70.5,64.44,56.88,120.71,2205.58,52.33,36.91,80,3429.96,0,71.59,1.27,119.91,74.72,78.75,86,-55.88,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 7:01,50.0,43.0,120.0,2846.51,70.0,-54.1,120.0,54.1,1.33,56.57,10183.53,49.16,58.61,70.5,64.44,57.03,119.64,2212.06,52.33,35.77,80,3429.96,0,70.69,1.27,119.91,74.72,78.72,87,-54.45,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 7:15,50.0,43.0,120.0,2846.51,70.0,-57.93,120.0,55.2,1.33,56.57,10183.53,50.5,58.61,70.5,64.5,57.57,120.36,2212.06,52.33,36.95,80,3269.78,0,69.49,1.27,119.91,74.72,78.61,87,-57.27,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 7:56,50.0,43.0,120.0,2846.51,70.0,-59.26,120.0,57.66,1.33,57.73,10215.95,50.44,58.67,69.5,64.5,57.35,119.64,2212.06,52.3,37.25,80,2462.39,0,70.02,1.27,119.91,74.72,78.56,86,-58.7,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 7:58,50.0,43.0,120.0,2846.51,70.0,-59.26,120.0,57.54,1.33,57.73,10183.53,50.5,58.67,69.5,64.5,57.27,120.36,2205.58,52.3,35.84,80,2475.36,0,70.02,1.27,119.91,74.72,78.58,86,-59.05,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 7:58,50.0,43.0,120.0,2846.51,70.0,-59.26,120.0,57.54,1.33,57.73,10183.53,50.5,58.67,69.5,64.5,57.27,120.36,2205.58,52.3,35.84,80,2475.36,0,70.02,1.27,119.91,74.72,78.58,86,-59.05,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 7:58,50.0,43.0,120.0,2846.51,70.0,-59.26,120.0,57.54,1.33,57.73,10183.53,50.5,58.67,69.5,64.5,57.27,120.36,2205.58,52.3,35.84,80,2475.36,0,70.02,1.27,119.91,74.72,78.58,86,-59.05,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 7:58,50.0,43.0,120.0,2846.51,70.0,-59.26,120.0,57.54,1.33,57.73,10183.53,50.5,58.67,69.5,64.5,57.27,120.36,2205.58,52.3,35.84,80,2475.36,0,70.02,1.27,119.91,74.72,78.58,86,-59.05,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 7:58,50.0,43.0,120.0,2846.51,70.0,-59.26,120.0,57.54,1.33,57.73,10183.53,50.5,58.67,69.5,64.5,57.27,120.36,2205.58,52.3,35.84,80,2475.36,0,70.02,1.27,119.91,74.72,78.58,86,-59.05,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 7:58,50.0,43.0,120.0,2846.51,70.0,-59.26,120.0,57.54,1.33,57.73,10183.53,50.5,58.67,69.5,64.5,57.27,120.36,2205.58,52.3,35.84,80,2475.36,0,70.02,1.27,119.91,74.72,78.58,86,-59.05,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 7:58,50.0,43.0,120.0,2846.51,70.0,-59.26,120.0,57.54,1.33,57.73,10183.53,50.5,58.67,69.5,64.5,57.27,120.36,2205.58,52.3,35.84,80,2475.36,0,70.02,1.27,119.91,74.72,78.58,86,-59.05,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 8:19,50.0,43.0,120.0,2846.51,70.0,-62.32,120.0,55.06,1.33,57.27,10222.44,49.32,58.64,69.5,64.5,57.27,120.36,2205.58,52.04,36.64,80,2411.15,0,70.02,1.27,119.91,74.72,78.68,85,-61.55,high_bad
114_2020_04_01,Yeast - FMX,1/04/2020 8:33,50.0,43.0,120.0,2846.51,70.0,-63.59,120.0,47.68,1.33,57.27,10202.98,50.5,58.64,69.5,64.5,56.41,120.71,2212.06,52.04,36.41,80,2424.12,0,70.02,1.27,119.91,74.72,78.84,84,-62.58,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 8:50,50.0,43.0,120.0,2846.51,70.0,-67.47,120.0,48.39,1.33,57.27,10177.04,49.41,58.35,69.54,64.5,55.34,120.0,2212.06,51.56,36.51,80,2359.27,0,70.02,1.27,119.91,70.98,79.07,83,-66.47,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 8:51,50.0,43.0,120.0,2846.51,69.0,-67.47,120.0,48.39,1.33,57.27,10177.04,49.41,58.35,69.54,64.5,55.34,120.0,2212.06,51.56,36.51,80,2359.27,0,70.02,1.27,119.91,70.98,79.07,83,-66.47,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 8:54,50.0,43.0,120.0,2846.51,69.0,-65.75,120.0,48.32,1.33,57.27,10183.53,50.54,58.35,69.54,64.5,55.1,120.36,2199.09,51.78,36.58,80,2411.15,0,70.02,1.27,119.91,70.98,79.13,83,-66.12,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:04,50.0,43.0,120.0,2846.51,69.0,-66.54,120.0,49.0,1.33,57.27,10171.21,49.25,58.35,69.54,64.5,54.26,120.36,2103.11,50.09,35.97,80,2250.32,0,68.82,1.27,119.91,69.82,79.32,82,-66.47,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:09,50.0,43.0,120.0,2846.51,69.0,-67.01,120.0,49.04,1.33,57.27,10190.01,49.51,58.35,69.54,64.5,54.02,120.0,2167.32,51.01,33.82,80,2942.93,0,69.12,1.27,119.91,69.82,79.41,82,-66.83,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:18,50.0,43.0,120.0,2846.51,69.0,-72.46,120.0,49.37,1.33,57.27,10183.53,49.19,58.35,69.54,64.5,53.72,120.36,2077.17,48.93,37.72,80,2878.73,0,67.92,1.27,119.91,68.76,79.48,81,-70.68,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:24,50.0,43.0,120.0,2846.51,69.0,-70.43,120.0,49.69,1.33,57.27,10202.98,49.0,58.35,69.54,63.67,53.56,120.0,2000.65,47.71,38.39,80,2045.4,0,67.92,1.27,119.91,67.71,79.54,80,-71.04,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:28,50.0,43.0,120.0,2846.51,69.0,-67.08,120.0,49.62,1.33,57.27,10190.01,49.45,58.35,69.54,63.67,53.33,120.0,2020.1,49.73,35.47,80,2955.25,0,70.32,1.27,119.91,67.71,79.59,80,-68.58,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:32,50.0,43.0,120.0,2846.51,69.0,-68.12,120.0,49.96,1.33,53.02,10215.95,49.51,58.35,69.54,63.67,53.1,120.36,2064.85,49.86,33.55,80,2154.34,0,70.32,1.27,119.91,67.71,79.67,81,-68.22,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:41,50.0,43.0,120.0,2846.51,69.0,-75.92,120.0,50.47,1.33,53.02,10209.47,50.37,58.35,68.54,63.67,52.79,120.0,2020.1,46.69,37.96,80,1757.46,0,67.92,1.27,119.91,68.25,79.73,80,-72.46,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:49,50.0,43.0,125.0,2846.51,69.0,-75.92,120.0,50.19,1.33,53.02,10190.01,49.25,58.35,68.54,63.67,52.56,120.0,2077.17,49.25,36.41,80,2077.17,0,69.42,1.27,119.91,65.88,79.82,78,-73.86,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:50,50.0,43.0,125.0,2846.51,69.0,-73.89,120.0,51.05,1.33,53.02,10177.04,50.54,58.35,68.54,63.67,52.48,125.31,2077.17,49.25,36.38,80,2077.17,0,69.42,1.27,119.91,65.88,79.8,78,-74.21,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:56,50.0,43.0,128.0,2846.51,69.0,-73.89,120.0,50.91,1.33,52.71,10215.95,49.54,58.09,68.54,63.67,52.63,125.67,2122.57,49.41,36.47,80,2891.7,0,69.42,1.27,119.91,65.88,79.8,78,-73.86,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 9:57,50.0,43.0,128.0,2846.51,69.0,-75.21,120.0,50.65,1.33,52.71,10209.47,49.35,58.09,68.54,63.67,52.86,127.78,2122.57,49.45,35.6,80,2109.6,0,69.42,1.27,119.91,65.88,79.8,78,-74.21,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 10:07,50.0,43.0,128.0,2846.51,69.0,-78.35,120.0,51.13,1.33,52.71,10209.47,48.97,58.09,69.6,63.67,54.26,128.13,2134.89,49.45,38.12,80,2520.1,0,68.67,1.27,119.91,65.88,79.5,76,-77.03,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 10:13,50.0,43.0,128.0,2846.51,69.0,-76.57,120.0,51.09,1.33,54.87,10177.04,50.6,58.09,69.6,63.67,54.87,128.13,2103.11,49.54,37.62,80,2090.14,0,69.64,1.27,119.91,65.88,79.27,76,-76.67,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 10:23,50.0,43.0,128.0,2846.51,69.0,-72.47,120.0,51.58,1.33,54.87,10190.01,50.69,58.74,69.6,63.67,55.03,128.13,2038.91,49.58,36.85,80,2103.11,0,69.64,1.27,119.91,64.79,79.19,77,-73.86,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 10:30,50.0,43.0,128.0,2846.51,69.0,-73.27,120.0,51.95,1.34,54.87,10215.95,49.73,58.74,69.73,63.67,54.8,127.42,2051.88,49.45,35.64,80,2738.0,0,69.64,1.27,119.91,64.79,79.2,78,-73.5,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 10:41,50.0,43.0,128.0,2846.51,69.0,-79.39,120.0,52.26,1.34,54.87,10215.95,50.89,58.74,69.73,63.67,54.41,128.49,2096.63,49.86,35.53,80,2699.09,0,69.64,1.27,119.91,65.01,79.35,76,-76.67,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 10:46,50.0,43.0,128.0,2846.51,69.0,-79.39,120.0,52.92,1.34,54.87,10215.95,50.66,58.74,69.73,63.67,54.41,128.13,2020.1,47.97,36.74,80,1929.96,0,69.64,1.27,119.91,65.01,79.35,75,-78.1,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 10:46,50.0,43.0,128.0,2846.51,69.0,-79.39,120.0,52.92,1.34,54.87,10215.95,50.66,58.74,69.73,63.67,54.41,128.13,2020.1,47.97,36.74,80,1929.96,0,69.64,1.27,119.91,65.01,79.35,75,-78.1,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 10:46,50.0,43.0,128.0,2846.51,69.0,-79.39,120.0,52.92,1.34,54.87,10215.95,50.66,58.74,69.73,63.67,54.41,128.13,2020.1,47.97,36.74,80,1929.96,0,69.64,1.27,119.91,65.01,79.35,75,-78.1,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 10:46,50.0,43.0,128.0,2846.51,69.0,-79.39,120.0,52.92,1.34,54.87,10215.95,50.66,58.74,69.73,63.67,54.41,128.13,2020.1,47.97,36.74,80,1929.96,0,69.64,1.27,119.91,65.01,79.35,75,-78.1,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 10:46,50.0,43.0,128.0,2846.51,69.0,-79.39,120.0,52.92,1.34,54.87,10215.95,50.66,58.74,69.73,63.67,54.41,128.13,2020.1,47.97,36.74,80,1929.96,0,69.64,1.27,119.91,65.01,79.35,75,-78.1,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 10:46,50.0,43.0,128.0,2846.51,69.0,-79.39,120.0,52.92,1.34,54.87,10215.95,50.66,58.74,69.73,63.67,54.41,128.13,2020.1,47.97,36.74,80,1929.96,0,69.64,1.27,119.91,65.01,79.35,75,-78.1,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 10:46,50.0,43.0,128.0,2846.51,69.0,-79.39,120.0,52.92,1.34,54.87,10215.95,50.66,58.74,69.73,63.67,54.41,128.13,2020.1,47.97,36.74,80,1929.96,0,69.64,1.27,119.91,65.01,79.35,75,-78.1,high_bad
115_2020_04_01,Yeast - FMX,1/04/2020 11:06,50.0,43.0,128.0,2846.51,69.0,-80.0,120.0,47.0,1.34,54.8,10202.98,49.03,58.74,69.73,63.67,55.18,128.13,1949.42,47.58,33.18,80,2481.84,0,68.14,1.27,120.56,60.24,79.16,74,-68.93,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 11:23,50.0,43.0,128.0,2846.51,69.0,-79.44,120.0,48.88,1.34,54.8,10228.28,50.82,57.61,69.73,63.67,54.95,128.49,2192.61,49.8,36.14,80,2167.32,0,66.57,1.27,119.91,67.74,79.19,77,-76.0,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 11:32,50.0,43.0,128.0,2846.51,69.0,-72.88,120.0,49.34,1.34,54.72,10215.95,49.12,57.61,69.73,63.67,54.64,127.78,2186.12,50.37,34.76,80,2225.03,0,70.09,1.27,120.23,66.65,79.29,76,-74.21,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 11:37,50.0,43.0,128.0,2846.51,69.0,-72.63,120.0,48.87,1.34,54.72,10215.95,49.8,57.61,69.73,63.67,54.64,128.13,2212.06,50.28,33.18,80,2533.07,0,68.97,1.27,120.23,66.65,79.02,76,-73.86,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 11:40,50.0,43.0,128.0,2846.51,69.0,-72.85,120.0,49.19,1.34,54.72,10215.95,49.32,57.61,69.73,63.67,54.87,128.13,2064.85,48.42,34.76,80,2494.16,0,68.97,1.27,119.91,66.65,78.94,77,-73.18,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 11:47,50.0,43.0,128.0,2846.51,69.0,-68.96,120.0,48.71,1.34,54.72,10183.53,50.54,57.61,69.73,63.67,54.95,127.78,2032.43,49.35,33.78,80,2494.16,0,69.49,1.27,120.23,67.16,78.29,78,-71.04,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 11:54,50.0,43.0,128.0,2846.51,69.0,-69.74,120.0,49.41,1.34,54.72,10215.95,50.95,57.61,69.73,63.67,55.03,127.78,2025.94,49.0,33.24,80,2500.65,0,68.97,1.27,119.91,67.16,78.46,79,-69.65,high_bad
116_2020_04_01,Yeast - FMX,1/04/2020 11:59,50.0,43.0,128.0,2846.51,69.0,-70.75,120.0,49.51,1.34,54.72,10190.01,49.6,57.61,69.73,63.67,55.03,127.78,2007.13,48.67,33.88,80,2051.88,0,68.97,1.27,119.91,67.16,79.03,79,-70.36,high_bad
